user_id,language,proficiency
2280,türkçe diğer,native_or_bilingual native_or_bilingual
2281,diğer,limited_working
2285,diğer türkçe,limited_working native_or_bilingual
2287,diğer,native_or_bilingual
2288,türkçe diğer,native_or_bilingual native_or_bilingual
2289,diğer arapça,professional_working professional_working
2290,diğer,full_professional
2291,türkçe ingilizce,native_or_bilingual professional_working
2292,diğer,full_professional
2297,diğer diğer,full_professional limited_working
2299,türkçe diğer diğer fransızca,native_or_bilingual professional_working limited_working elementary
2301,diğer,professional_working
2302,türkçe diğer almanca,native_or_bilingual professional_working elementary
2303,türkçe diğer almanca rusça,native_or_bilingual professional_working limited_working limited_working
2304,diğer almanca diğer,professional_working limited_working limited_working
2306,diğer,native_or_bilingual
2308,diğer türkçe,professional_working native_or_bilingual
2309,diğer,professional_working
2310,diğer almanca,professional_working elementary
2312,ingilizce,professional_working
2316,diğer türkçe,professional_working native_or_bilingual
2317,diğer türkçe,professional_working native_or_bilingual
2318,diğer türkçe,professional_working native_or_bilingual
2320,ingilizce türkçe,limited_working native_or_bilingual
2323,türkçe diğer,native_or_bilingual professional_working
2326,türkçe diğer,native_or_bilingual professional_working
2328,türkçe diğer,native_or_bilingual professional_working
2329,diğer,native_or_bilingual
2331,türkçe diğer almanca,native_or_bilingual professional_working elementary
2334,diğer,full_professional
2336,türkçe ingilizce,native_or_bilingual native_or_bilingual
2338,diğer,limited_working
2339,türkçe diğer,native_or_bilingual professional_working
2340,diğer almanca türkçe,professional_working elementary native_or_bilingual
2341,diğer türkçe,professional_working native_or_bilingual
2347,türkçe diğer,native_or_bilingual professional_working
2349,türkçe diğer,native_or_bilingual professional_working
2355,diğer almanca rusça,professional_working professional_working elementary
2359,ingilizce,professional_working
2360,türkçe diğer,native_or_bilingual limited_working
2362,ingilizce türkçe,professional_working native_or_bilingual
2363,ingilizce almanca,native_or_bilingual elementary
2365,türkçe diğer,native_or_bilingual professional_working
2366,ingilizce,professional_working
2367,türkçe diğer,native_or_bilingual professional_working
2368,diğer,native_or_bilingual
2372,türkçe diğer,native_or_bilingual professional_working
2375,türkçe diğer,native_or_bilingual native_or_bilingual
2376,diğer almanca rusça,professional_working professional_working elementary
2377,ingilizce türkçe,limited_working native_or_bilingual
2378,ingilizce,professional_working
2379,ingilizce,native_or_bilingual
2380,ingilizce türkçe,native_or_bilingual native_or_bilingual
2382,diğer türkçe,professional_working native_or_bilingual
2385,türkçe diğer almanca,native_or_bilingual native_or_bilingual limited_working
2386,diğer,full_professional
2388,diğer diğer türkçe,professional_working elementary native_or_bilingual
2390,ingilizce türkçe,professional_working native_or_bilingual
2391,türkçe diğer,native_or_bilingual professional_working
2395,ingilizce,professional_working
2396,ingilizce türkçe,professional_working native_or_bilingual
2398,diğer,native_or_bilingual
2400,ingilizce,native_or_bilingual
2402,türkçe diğer,native_or_bilingual limited_working
2403,türkçe diğer,native_or_bilingual native_or_bilingual
2404,diğer almanca rusça,professional_working professional_working elementary
2405,türkçe diğer,native_or_bilingual native_or_bilingual
2407,diğer diğer,full_professional limited_working
2410,türkçe diğer,native_or_bilingual native_or_bilingual
2411,türkçe ingilizce,native_or_bilingual limited_working
2412,diğer türkçe,professional_working native_or_bilingual
2413,diğer türkçe rusça diğer diğer,professional_working native_or_bilingual limited_working elementary elementary
2419,türkçe diğer,native_or_bilingual limited_working
2426,türkçe diğer,native_or_bilingual native_or_bilingual
2427,diğer almanca,limited_working elementary
2428,diğer türkçe,professional_working native_or_bilingual
2429,türkçe,native_or_bilingual
2430,ingilizce fransızca türkçe,professional_working full_professional native_or_bilingual
2433,türkçe diğer,native_or_bilingual limited_working
2435,türkçe diğer,native_or_bilingual native_or_bilingual
2436,türkçe ingilizce almanca,native_or_bilingual professional_working elementary
2437,ingilizce türkçe,professional_working native_or_bilingual
2438,ingilizce,professional_working
2440,türkçe diğer,native_or_bilingual professional_working
2444,ingilizce,full_professional
2445,diğer türkçe,limited_working native_or_bilingual
2446,türkçe diğer,native_or_bilingual native_or_bilingual
2448,türkçe ingilizce,native_or_bilingual professional_working
2449,diğer,professional_working
2450,diğer türkçe,elementary native_or_bilingual
2451,türkçe ingilizce,native_or_bilingual limited_working
2452,diğer,native_or_bilingual
2455,diğer almanca diğer,professional_working limited_working limited_working
2456,diğer,professional_working
2463,ingilizce,limited_working
2464,türkçe diğer,native_or_bilingual professional_working
2465,diğer,limited_working
2467,türkçe diğer,native_or_bilingual native_or_bilingual
2469,türkçe almanca diğer,native_or_bilingual elementary professional_working
2470,ingilizce almanca,full_professional elementary
2471,diğer,professional_working
2472,diğer,limited_working
2473,diğer,professional_working
2474,türkçe diğer,native_or_bilingual limited_working
2475,türkçe diğer,native_or_bilingual professional_working
2476,diğer,limited_working
2477,diğer,full_professional
2478,türkçe diğer,native_or_bilingual limited_working
2479,ingilizce,professional_working
2483,türkçe diğer,native_or_bilingual professional_working
2484,türkçe diğer,native_or_bilingual professional_working
2486,ingilizce türkçe,professional_working native_or_bilingual
2488,ingilizce almanca,full_professional elementary
2489,diğer,limited_working
2490,diğer,professional_working
2491,türkçe diğer,native_or_bilingual limited_working
2493,türkçe diğer,native_or_bilingual native_or_bilingual
2495,türkçe diğer,native_or_bilingual professional_working
2499,diğer,native_or_bilingual
2500,türkçe ingilizce,native_or_bilingual professional_working
2502,diğer,native_or_bilingual
2503,türkçe,native_or_bilingual
2504,türkçe ingilizce diğer,native_or_bilingual native_or_bilingual native_or_bilingual
2505,diğer türkçe,elementary native_or_bilingual
2506,diğer,limited_working
2507,türkçe diğer,native_or_bilingual professional_working
2508,diğer diğer,limited_working limited_working
2513,ingilizce,professional_working
2515,diğer,professional_working
2516,ingilizce,professional_working
2519,türkçe diğer,native_or_bilingual professional_working
2520,türkçe diğer,native_or_bilingual native_or_bilingual
2523,diğer,full_professional
2524,diğer,professional_working
2532,ingilizce türkçe,full_professional native_or_bilingual
2533,diğer,professional_working
2534,diğer türkçe,professional_working native_or_bilingual
2537,diğer,limited_working
2541,ingilizce,native_or_bilingual
2542,diğer almanca,full_professional limited_working
2543,diğer,professional_working
2544,ingilizce,native_or_bilingual
2546,diğer diğer,native_or_bilingual native_or_bilingual
2547,türkçe diğer,native_or_bilingual native_or_bilingual
2548,diğer,limited_working
2550,diğer,professional_working
2552,türkçe diğer diğer,professional_working limited_working elementary
2553,ingilizce diğer,native_or_bilingual native_or_bilingual
2555,ingilizce türkçe,professional_working native_or_bilingual
2558,diğer,professional_working
2560,diğer,professional_working
2561,diğer türkçe,limited_working native_or_bilingual
2562,türkçe ingilizce almanca,native_or_bilingual full_professional elementary
2563,ingilizce,native_or_bilingual
2564,türkçe ingilizce,native_or_bilingual professional_working
2568,türkçe diğer,native_or_bilingual limited_working
2569,diğer,native_or_bilingual
2572,ingilizce türkçe,professional_working native_or_bilingual
2573,ingilizce almanca diğer,professional_working elementary elementary
2574,türkçe diğer,native_or_bilingual native_or_bilingual
2576,türkçe ingilizce,native_or_bilingual professional_working
2577,diğer,professional_working
2579,diğer,professional_working
2580,türkçe diğer,native_or_bilingual native_or_bilingual
2582,türkçe diğer,native_or_bilingual native_or_bilingual
2584,türkçe diğer,native_or_bilingual professional_working
2585,türkçe ingilizce almanca,native_or_bilingual professional_working elementary
2586,diğer,full_professional
2587,türkçe ingilizce almanca,native_or_bilingual full_professional elementary
2588,türkçe ingilizce,native_or_bilingual professional_working
2589,türkçe diğer,native_or_bilingual limited_working
2590,ingilizce,professional_working
2592,türkçe diğer,native_or_bilingual professional_working
2593,diğer almanca,professional_working elementary
2595,diğer,professional_working
2596,diğer almanca,professional_working elementary
2597,diğer,native_or_bilingual
2598,türkçe diğer,native_or_bilingual full_professional
2599,diğer almanca,native_or_bilingual native_or_bilingual
2600,türkçe diğer,native_or_bilingual professional_working
2604,türkçe,native_or_bilingual
2605,ingilizce,professional_working
2606,türkçe ingilizce almanca,native_or_bilingual professional_working elementary
2607,türkçe diğer,native_or_bilingual professional_working
2608,diğer,professional_working
2609,türkçe diğer,native_or_bilingual professional_working
2611,türkçe ingilizce,native_or_bilingual native_or_bilingual
2612,türkçe diğer,native_or_bilingual professional_working
2613,diğer,native_or_bilingual
2614,türkçe diğer,native_or_bilingual native_or_bilingual
2615,diğer,full_professional
2617,diğer,native_or_bilingual
2618,diğer,professional_working
2619,diğer türkçe almanca,professional_working native_or_bilingual elementary
2620,diğer türkçe,professional_working native_or_bilingual
2621,türkçe ingilizce,native_or_bilingual professional_working
2622,türkçe diğer,native_or_bilingual limited_working
2624,türkçe ingilizce,native_or_bilingual professional_working
2625,türkçe diğer,native_or_bilingual professional_working
2627,türkçe diğer diğer,native_or_bilingual professional_working limited_working
2629,diğer,professional_working
2630,ingilizce,professional_working
2631,ingilizce,full_professional
2632,ingilizce,limited_working
2633,diğer,native_or_bilingual
2635,türkçe diğer,native_or_bilingual professional_working
2636,diğer,professional_working
2638,diğer,native_or_bilingual
2639,ingilizce,native_or_bilingual
2640,diğer,native_or_bilingual
2641,diğer almanca,full_professional limited_working
2642,diğer türkçe,professional_working native_or_bilingual
2645,türkçe diğer,native_or_bilingual professional_working
2653,diğer,native_or_bilingual
2654,diğer diğer,full_professional limited_working
2655,ingilizce almanca ispanyolca arapça,native_or_bilingual native_or_bilingual native_or_bilingual native_or_bilingual
2656,ingilizce,native_or_bilingual
2658,diğer,limited_working
2660,türkçe diğer,native_or_bilingual native_or_bilingual
2661,diğer almanca,native_or_bilingual native_or_bilingual
2663,türkçe diğer,native_or_bilingual limited_working
2664,ingilizce,native_or_bilingual
2671,türkçe diğer,native_or_bilingual limited_working
2672,türkçe diğer rusça,native_or_bilingual professional_working elementary
2673,ingilizce,native_or_bilingual
2674,ingilizce türkçe,professional_working native_or_bilingual
2677,ingilizce,native_or_bilingual
2679,türkçe diğer almanca diğer,native_or_bilingual professional_working elementary elementary
2681,türkçe diğer,native_or_bilingual professional_working
2682,ingilizce,native_or_bilingual
2684,diğer türkçe,professional_working native_or_bilingual
2686,türkçe diğer,native_or_bilingual professional_working
2690,türkçe diğer,native_or_bilingual professional_working
2691,ingilizce türkçe,professional_working native_or_bilingual
2692,türkçe diğer,native_or_bilingual limited_working
2695,diğer türkçe,limited_working native_or_bilingual
2696,türkçe diğer,native_or_bilingual professional_working
2697,ingilizce diğer,native_or_bilingual native_or_bilingual
2698,ingilizce diğer,native_or_bilingual full_professional
2699,türkçe diğer,native_or_bilingual professional_working
2700,ingilizce,limited_working
2701,türkçe diğer,native_or_bilingual professional_working
2703,diğer,professional_working
2707,diğer almanca,professional_working elementary
2708,diğer türkçe almanca,professional_working native_or_bilingual elementary
2710,türkçe diğer arapça,native_or_bilingual professional_working limited_working
2713,türkçe ingilizce italyanca,native_or_bilingual full_professional limited_working
2717,ingilizce türkçe,full_professional native_or_bilingual
2718,ingilizce türkçe,full_professional native_or_bilingual
2719,ingilizce türkçe,professional_working native_or_bilingual
2722,diğer türkçe diğer,professional_working native_or_bilingual elementary
2726,diğer,limited_working
2727,diğer almanca,professional_working limited_working
2728,türkçe diğer,native_or_bilingual native_or_bilingual
2731,diğer türkçe,professional_working native_or_bilingual
2732,türkçe ingilizce japonca,native_or_bilingual professional_working elementary
2733,türkçe diğer,native_or_bilingual limited_working
2736,türkçe ingilizce,native_or_bilingual professional_working
2737,ingilizce,native_or_bilingual
2738,ingilizce,native_or_bilingual
2742,diğer türkçe,limited_working native_or_bilingual
2743,ingilizce,professional_working
2744,diğer,professional_working
2746,türkçe ingilizce,native_or_bilingual professional_working
2748,diğer türkçe,professional_working native_or_bilingual
2750,ingilizce türkçe,professional_working native_or_bilingual
2751,diğer türkçe,professional_working native_or_bilingual
2752,ingilizce,native_or_bilingual
2753,diğer,professional_working
2755,türkçe diğer,native_or_bilingual native_or_bilingual
2756,türkçe diğer,native_or_bilingual professional_working
2759,ingilizce,native_or_bilingual
2760,türkçe diğer,native_or_bilingual limited_working
2761,diğer,native_or_bilingual
2762,türkçe diğer ispanyolca,native_or_bilingual full_professional elementary
2768,diğer,professional_working
2770,türkçe diğer,native_or_bilingual professional_working
2772,türkçe diğer,native_or_bilingual full_professional
2773,diğer almanca,full_professional elementary
2774,diğer,professional_working
2775,türkçe diğer,native_or_bilingual native_or_bilingual
2777,türkçe diğer,native_or_bilingual professional_working
2778,diğer türkçe,native_or_bilingual native_or_bilingual
2780,türkçe diğer,native_or_bilingual native_or_bilingual
2782,ingilizce,professional_working
2784,diğer,professional_working
2786,diğer,native_or_bilingual
2787,diğer,limited_working
2788,diğer,limited_working
2789,diğer,native_or_bilingual
2790,türkçe ingilizce,native_or_bilingual professional_working
2792,diğer,limited_working
2794,diğer,native_or_bilingual
2795,türkçe diğer,native_or_bilingual native_or_bilingual
2798,türkçe ingilizce,native_or_bilingual professional_working
2800,diğer,professional_working
2802,diğer,limited_working
2804,ingilizce türkçe,professional_working native_or_bilingual
2808,diğer,professional_working
2813,türkçe diğer,native_or_bilingual native_or_bilingual
2816,ingilizce türkçe,full_professional native_or_bilingual
2818,türkçe diğer,native_or_bilingual native_or_bilingual
2820,ingilizce,professional_working
2823,ingilizce türkçe,full_professional native_or_bilingual
2831,türkçe diğer,native_or_bilingual native_or_bilingual
2833,ingilizce,professional_working
2834,ingilizce,native_or_bilingual
2835,ingilizce almanca türkçe,full_professional elementary native_or_bilingual
2836,diğer,native_or_bilingual
2837,fransızca ingilizce almanca,native_or_bilingual native_or_bilingual native_or_bilingual
2838,ingilizce,full_professional
2842,diğer,professional_working
2845,türkçe diğer,native_or_bilingual professional_working
2846,diğer,native_or_bilingual
2847,türkçe diğer diğer,native_or_bilingual professional_working elementary
2848,ispanyolca ingilizce türkçe,limited_working professional_working native_or_bilingual
2849,türkçe diğer,native_or_bilingual professional_working
2850,diğer türkçe,native_or_bilingual native_or_bilingual
2854,diğer,professional_working
2856,diğer,professional_working
2857,ingilizce,limited_working
2858,ingilizce türkçe,professional_working native_or_bilingual
2860,diğer,professional_working
2862,türkçe diğer,native_or_bilingual native_or_bilingual
2863,ingilizce,professional_working
2865,ingilizce,professional_working
2866,ingilizce türkçe almanca,professional_working native_or_bilingual elementary
2867,diğer,native_or_bilingual
2868,ingilizce,native_or_bilingual
2869,türkçe diğer,native_or_bilingual native_or_bilingual
2871,türkçe diğer,native_or_bilingual professional_working
2873,türkçe diğer,native_or_bilingual professional_working
2874,diğer almanca türkçe,full_professional elementary native_or_bilingual
2875,ingilizce,professional_working
2877,türkçe diğer,native_or_bilingual native_or_bilingual
2878,türkçe ingilizce,native_or_bilingual native_or_bilingual
2880,diğer,native_or_bilingual
2881,diğer,full_professional
2883,ingilizce,limited_working
2884,türkçe diğer,native_or_bilingual native_or_bilingual
2885,türkçe diğer almanca,native_or_bilingual professional_working elementary
2887,ingilizce,full_professional
2888,türkçe diğer,native_or_bilingual limited_working
2889,türkçe diğer,native_or_bilingual limited_working
2890,diğer türkçe,professional_working native_or_bilingual
2892,ingilizce almanca,limited_working elementary
2894,diğer ingilizce almanca,native_or_bilingual professional_working limited_working
2895,türkçe ingilizce,native_or_bilingual full_professional
2897,ingilizce,professional_working
2898,türkçe diğer,native_or_bilingual professional_working
2900,diğer türkçe almanca,professional_working native_or_bilingual elementary
2901,türkçe diğer,native_or_bilingual native_or_bilingual
2903,ingilizce rusça,professional_working elementary
2904,diğer diğer diğer rusça,professional_working professional_working professional_working limited_working
2906,diğer türkçe almanca,professional_working native_or_bilingual elementary
2907,fransızca ingilizce almanca,native_or_bilingual native_or_bilingual native_or_bilingual
2908,türkçe ingilizce,native_or_bilingual native_or_bilingual
2909,diğer,native_or_bilingual
2910,ingilizce,full_professional
2911,ingilizce,native_or_bilingual
2913,fransızca ingilizce almanca,native_or_bilingual native_or_bilingual native_or_bilingual
2916,ingilizce türkçe,full_professional native_or_bilingual
2917,türkçe diğer,native_or_bilingual professional_working
2918,ingilizce fransızca almanca,native_or_bilingual elementary elementary
2920,türkçe diğer,native_or_bilingual professional_working
2921,türkçe diğer,native_or_bilingual native_or_bilingual
2922,diğer,limited_working
2923,türkçe diğer,native_or_bilingual professional_working
2925,ingilizce,limited_working
2926,diğer,limited_working
2927,türkçe ingilizce,native_or_bilingual professional_working
2928,diğer fransızca,native_or_bilingual elementary
2929,diğer,professional_working
2930,diğer türkçe,native_or_bilingual native_or_bilingual
2931,diğer,professional_working
2933,türkçe diğer,native_or_bilingual professional_working
2938,ingilizce rusça,full_professional elementary
2939,türkçe diğer,native_or_bilingual limited_working
2940,türkçe diğer,native_or_bilingual limited_working
2941,türkçe diğer,native_or_bilingual limited_working
2942,diğer,professional_working
2944,diğer türkçe,native_or_bilingual native_or_bilingual
2945,türkçe ingilizce,native_or_bilingual professional_working
2948,türkçe diğer,native_or_bilingual limited_working
2951,diğer türkçe,professional_working native_or_bilingual
2952,ingilizce türkçe,native_or_bilingual native_or_bilingual
2953,diğer,native_or_bilingual
2955,diğer türkçe,professional_working native_or_bilingual
2956,ingilizce,professional_working
2957,diğer,native_or_bilingual
2958,diğer,professional_working
2960,türkçe diğer,native_or_bilingual professional_working
2961,türkçe diğer,native_or_bilingual native_or_bilingual
2963,türkçe diğer,native_or_bilingual native_or_bilingual
2964,türkçe ingilizce,native_or_bilingual professional_working
2965,türkçe diğer,native_or_bilingual professional_working
2968,türkçe diğer,native_or_bilingual native_or_bilingual
2969,türkçe diğer,native_or_bilingual professional_working
2970,ingilizce almanca türkçe,full_professional full_professional native_or_bilingual
2971,diğer,professional_working
2974,türkçe diğer,native_or_bilingual professional_working
2975,türkçe diğer,native_or_bilingual native_or_bilingual
2976,türkçe diğer,native_or_bilingual professional_working
2977,türkçe diğer,native_or_bilingual professional_working
2980,diğer türkçe,limited_working native_or_bilingual
2982,diğer türkçe,limited_working native_or_bilingual
2984,türkçe diğer,native_or_bilingual native_or_bilingual
2986,diğer türkçe,limited_working native_or_bilingual
2987,diğer,professional_working
2996,diğer türkçe,professional_working native_or_bilingual
2997,türkçe ingilizce,native_or_bilingual professional_working
2998,türkçe diğer,native_or_bilingual native_or_bilingual
2999,diğer,limited_working
3003,diğer,limited_working
3005,diğer,professional_working
3008,türkçe,native_or_bilingual
3009,ingilizce fransızca rusça,professional_working limited_working limited_working
3012,diğer türkçe almanca,limited_working native_or_bilingual elementary
3013,diğer,native_or_bilingual
3016,türkçe diğer,native_or_bilingual professional_working
3017,türkçe diğer,native_or_bilingual professional_working
3020,türkçe ingilizce,native_or_bilingual limited_working
3021,diğer türkçe,full_professional native_or_bilingual
3024,türkçe ingilizce,native_or_bilingual native_or_bilingual
3026,türkçe ingilizce,native_or_bilingual limited_working
3029,türkçe ingilizce,native_or_bilingual professional_working
3032,diğer diğer,native_or_bilingual native_or_bilingual
3038,türkçe diğer diğer,native_or_bilingual professional_working elementary
3043,ingilizce,professional_working
3045,ingilizce fransızca,native_or_bilingual native_or_bilingual
3046,türkçe diğer,native_or_bilingual limited_working
3048,diğer,limited_working
3050,ingilizce türkçe,professional_working native_or_bilingual
3052,diğer,professional_working
3053,diğer,native_or_bilingual
3054,diğer,full_professional
3058,diğer,native_or_bilingual
3060,türkçe diğer,native_or_bilingual limited_working
3063,türkçe diğer almanca,native_or_bilingual professional_working elementary
3064,diğer,limited_working
3074,diğer,full_professional
3076,ingilizce türkçe,full_professional native_or_bilingual
3077,diğer türkçe,limited_working native_or_bilingual
3081,ingilizce almanca türkçe,full_professional elementary native_or_bilingual
3085,diğer almanca türkçe,professional_working elementary native_or_bilingual
3087,ingilizce ispanyolca,professional_working elementary
3088,diğer,professional_working
3090,diğer,limited_working
3091,ingilizce türkçe japonca,professional_working native_or_bilingual elementary
3094,ingilizce türkçe,professional_working native_or_bilingual
3096,diğer,full_professional
3097,ingilizce,professional_working
3098,diğer,native_or_bilingual
3100,diğer,elementary
3102,ingilizce türkçe,full_professional native_or_bilingual
3104,diğer türkçe,limited_working native_or_bilingual
3108,diğer,professional_working
3109,türkçe diğer almanca,native_or_bilingual professional_working elementary
3110,diğer diğer diğer,professional_working professional_working limited_working
3114,diğer türkçe,limited_working native_or_bilingual
3115,diğer diğer diğer,professional_working professional_working limited_working
3116,ingilizce türkçe,professional_working native_or_bilingual
3119,ingilizce türkçe,full_professional native_or_bilingual
3120,ingilizce türkçe,professional_working native_or_bilingual
3122,rusça diğer diğer türkçe,professional_working limited_working native_or_bilingual native_or_bilingual
3128,diğer türkçe,limited_working native_or_bilingual
3135,diğer,professional_working
3136,türkçe diğer,native_or_bilingual professional_working
3138,türkçe diğer,native_or_bilingual limited_working
3139,diğer,limited_working
3140,diğer,professional_working
3141,diğer almanca,professional_working limited_working
3144,almanca diğer,professional_working full_professional
3147,diğer,professional_working
3148,türkçe diğer,native_or_bilingual professional_working
3149,diğer türkçe,limited_working native_or_bilingual
3155,ingilizce türkçe,professional_working native_or_bilingual
3156,diğer almanca,professional_working elementary
3157,diğer arapça,limited_working elementary
3161,türkçe ingilizce,native_or_bilingual native_or_bilingual
3162,diğer,professional_working
3163,diğer almanca,professional_working elementary
3166,diğer,limited_working
3168,diğer türkçe,full_professional native_or_bilingual
3169,türkçe,native_or_bilingual
3173,diğer,elementary
3174,diğer türkçe,professional_working native_or_bilingual
3179,diğer,full_professional
3180,diğer,professional_working
3181,ingilizce,native_or_bilingual
3182,diğer,native_or_bilingual
3183,diğer,limited_working
3185,diğer,limited_working
3186,türkçe diğer,native_or_bilingual professional_working
3187,türkçe diğer,native_or_bilingual native_or_bilingual
3188,diğer,limited_working
3192,diğer türkçe,limited_working native_or_bilingual
3193,ingilizce ispanyolca,native_or_bilingual native_or_bilingual
3195,türkçe diğer,native_or_bilingual professional_working
3196,türkçe ingilizce,native_or_bilingual limited_working
3197,türkçe diğer,native_or_bilingual native_or_bilingual
3202,diğer,professional_working
3205,türkçe diğer,native_or_bilingual native_or_bilingual
3207,diğer türkçe,limited_working native_or_bilingual
3209,türkçe diğer,native_or_bilingual professional_working
3210,diğer,full_professional
3211,türkçe diğer,native_or_bilingual professional_working
3213,ingilizce,native_or_bilingual
3214,türkçe diğer,native_or_bilingual limited_working
3216,diğer,limited_working
3220,türkçe diğer,native_or_bilingual professional_working
3226,türkçe diğer,native_or_bilingual limited_working
3228,diğer,native_or_bilingual
3230,diğer,native_or_bilingual
3231,diğer,limited_working
3232,ingilizce,professional_working
3233,türkçe diğer,native_or_bilingual limited_working
3236,ingilizce,full_professional
3238,ingilizce türkçe,native_or_bilingual native_or_bilingual
3240,türkçe,native_or_bilingual
3242,diğer türkçe,professional_working native_or_bilingual
3244,türkçe diğer,native_or_bilingual professional_working
3245,diğer türkçe,limited_working native_or_bilingual
3247,türkçe ingilizce,native_or_bilingual professional_working
3249,türkçe diğer,native_or_bilingual limited_working
3252,türkçe diğer,native_or_bilingual native_or_bilingual
3253,türkçe diğer,native_or_bilingual professional_working
3255,diğer,native_or_bilingual
3259,diğer,limited_working
3261,diğer,limited_working
3262,türkçe diğer,native_or_bilingual limited_working
3265,diğer,limited_working
3267,diğer almanca,limited_working elementary
3270,türkçe diğer,native_or_bilingual elementary
3272,diğer,professional_working
3273,ingilizce almanca türkçe,professional_working elementary native_or_bilingual
3276,diğer,professional_working
3277,türkçe diğer,native_or_bilingual limited_working
3279,ingilizce türkçe,full_professional native_or_bilingual
3282,diğer,professional_working
3284,türkçe diğer,native_or_bilingual limited_working
3285,türkçe diğer,native_or_bilingual professional_working
3286,türkçe diğer,native_or_bilingual limited_working
3288,diğer almanca diğer,elementary elementary professional_working
3289,türkçe diğer,native_or_bilingual professional_working
3291,diğer,limited_working
3295,diğer türkçe,limited_working native_or_bilingual
3296,ingilizce türkçe,professional_working native_or_bilingual
3300,türkçe diğer,native_or_bilingual professional_working
3302,diğer,limited_working
3314,diğer almanca,professional_working limited_working
3315,türkçe diğer,native_or_bilingual limited_working
3316,türkçe ingilizce diğer,native_or_bilingual professional_working elementary
3319,diğer türkçe,full_professional native_or_bilingual
3320,türkçe almanca diğer,native_or_bilingual limited_working limited_working
3321,türkçe diğer,native_or_bilingual professional_working
3324,diğer türkçe,professional_working native_or_bilingual
3326,diğer almanca türkçe,professional_working elementary native_or_bilingual
3329,türkçe diğer,native_or_bilingual native_or_bilingual
3331,diğer,limited_working
3341,diğer,limited_working
3344,diğer almanca,limited_working elementary
3346,ingilizce almanca türkçe,professional_working elementary native_or_bilingual
3347,arapça diğer,native_or_bilingual professional_working
3348,diğer diğer,native_or_bilingual native_or_bilingual
3349,diğer türkçe,full_professional native_or_bilingual
3352,diğer türkçe,limited_working native_or_bilingual
3354,türkçe diğer diğer,native_or_bilingual professional_working elementary
3357,türkçe diğer türkçe,native_or_bilingual limited_working elementary
3358,ingilizce türkçe,full_professional native_or_bilingual
3362,diğer,native_or_bilingual
3363,ingilizce türkçe,professional_working full_professional
3364,türkçe diğer,native_or_bilingual limited_working
3365,diğer türkçe,professional_working native_or_bilingual
3366,diğer diğer,native_or_bilingual native_or_bilingual
3367,türkçe diğer rusça,native_or_bilingual professional_working limited_working
3370,ingilizce türkçe,professional_working native_or_bilingual
3373,diğer,professional_working
3376,türkçe,native_or_bilingual
3377,ingilizce türkçe,professional_working native_or_bilingual
3378,türkçe diğer,native_or_bilingual native_or_bilingual
3379,ingilizce,limited_working
3380,ingilizce türkçe,native_or_bilingual native_or_bilingual
3381,ingilizce,professional_working
3382,ingilizce,native_or_bilingual
3383,diğer,limited_working
3384,ingilizce,limited_working
3385,ingilizce,professional_working
3386,ingilizce rusça türkçe,professional_working elementary native_or_bilingual
3387,ingilizce,limited_working
3391,ingilizce türkçe azerice,native_or_bilingual native_or_bilingual native_or_bilingual
3392,diğer,professional_working
3394,türkçe diğer,native_or_bilingual native_or_bilingual
3396,türkçe diğer,native_or_bilingual limited_working
3397,türkçe diğer arapça,native_or_bilingual professional_working elementary
3398,azerice ingilizce türkçe,native_or_bilingual full_professional native_or_bilingual
3399,ingilizce,full_professional
3401,ingilizce,limited_working
3402,ingilizce türkçe,limited_working native_or_bilingual
3403,türkçe diğer,native_or_bilingual professional_working
3405,ingilizce diğer türkçe almanca,professional_working native_or_bilingual full_professional elementary
3406,türkçe ingilizce,native_or_bilingual limited_working
3407,türkçe diğer,native_or_bilingual native_or_bilingual
3415,türkçe ingilizce,native_or_bilingual full_professional
3416,diğer almanca,limited_working elementary
3417,diğer,limited_working
3422,türkçe diğer türkçe,native_or_bilingual limited_working elementary
3423,türkçe diğer diğer,native_or_bilingual professional_working elementary
3424,ingilizce türkçe,full_professional native_or_bilingual
3425,ingilizce,native_or_bilingual
3428,türkçe diğer,native_or_bilingual native_or_bilingual
3429,türkçe diğer,native_or_bilingual limited_working
3431,türkçe diğer,native_or_bilingual native_or_bilingual
3432,diğer diğer,native_or_bilingual native_or_bilingual
3435,ingilizce almanca türkçe,professional_working elementary native_or_bilingual
3436,diğer türkçe,limited_working native_or_bilingual
3438,ingilizce türkçe,professional_working native_or_bilingual
3439,türkçe diğer,native_or_bilingual professional_working
3441,diğer türkçe,limited_working native_or_bilingual
3442,türkçe ingilizce,native_or_bilingual full_professional
3443,ingilizce türkçe,full_professional native_or_bilingual
3444,ingilizce almanca türkçe,professional_working elementary native_or_bilingual
3446,ingilizce türkçe,professional_working native_or_bilingual
3448,türkçe diğer,native_or_bilingual professional_working
3449,türkçe arapça türkçe ingilizce,limited_working elementary native_or_bilingual limited_working
3452,türkçe ingilizce almanca,native_or_bilingual full_professional elementary
3455,diğer türkçe,professional_working native_or_bilingual
3457,ingilizce türkçe,professional_working native_or_bilingual
3464,diğer,professional_working
3466,türkçe diğer,native_or_bilingual native_or_bilingual
3467,türkçe diğer,native_or_bilingual professional_working
3468,diğer,professional_working
3469,türkçe diğer,native_or_bilingual professional_working
3471,türkçe diğer,native_or_bilingual professional_working
3474,diğer,professional_working
3475,ingilizce,full_professional
