user_id,almanca,arapça,azerice,diğer,fransızca,ingilizce,ispanyolca,italyanca,japonca,rusça,türkçe,elementary,full_professional,limited_working,native_or_bilingual,professional_working,language_count
8212,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
8214,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,3
8215,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,4
8219,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8221,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
8222,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,3
8223,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8225,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,3
8226,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,3
8227,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,3
8228,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
8229,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,3
8231,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,3
8233,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
8234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
8235,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,3
8237,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,3
8239,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,4
8241,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,3
8242,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,4
8243,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2
8244,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,3
8245,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
8248,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,3
8250,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,3
8252,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,3
8254,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,4
8256,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
8257,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
8258,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
8260,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,3
8264,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2
8265,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,3
8266,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,3
8267,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,3
8268,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8269,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2
8272,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,3
8273,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
8274,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2
8275,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8276,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8277,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8278,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
8279,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,3
8283,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
8284,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,3
8285,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8286,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,3
8287,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8289,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,3
8290,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2
8291,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8292,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
8293,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2
8294,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3
8295,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
8296,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2
8297,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8298,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8299,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8300,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8301,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,3
8304,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,3
8305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
8306,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2
8307,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
8308,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
8309,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
8311,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8312,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
8313,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,3
8314,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2
8315,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2
8316,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8318,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8320,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8321,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
8324,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8325,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
8335,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,3
8336,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,4
8339,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,3
8341,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,3
8342,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8343,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
8344,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8346,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
8347,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8348,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8349,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,3
8350,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
8352,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8355,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,4
8356,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8357,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,4
8358,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,3
8359,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,4
8360,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8361,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2
8363,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,3
8365,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,3
8366,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,4
8367,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
8368,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
8369,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
8371,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,4
8373,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,3
8376,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8377,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
8378,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8379,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
8380,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
8381,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,3
8382,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,4
8383,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,3
8386,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,3
8387,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,5
8388,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,3
8391,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,3
8392,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8394,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,3
8395,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,3
8397,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,3
8399,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
8402,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2
8403,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
8404,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
8408,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,5
8409,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,4
8411,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2
8412,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
8413,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,3
8414,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8415,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
8416,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2
8418,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
8419,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
8420,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8421,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,3
8422,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8424,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
8425,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8426,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,4
8427,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8431,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,3
8433,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
8435,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,3
8436,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8437,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,4
8438,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8439,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,3
8440,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8441,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,4
8442,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
8443,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3
8445,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
8446,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
8447,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8448,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,3
8450,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,3
8451,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,3
8453,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2
8456,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8458,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8459,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,4
8461,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,3
8462,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,3
8463,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
8467,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,4
8468,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2
8469,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,4
8470,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,3
8471,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
8472,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2
8473,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2
8476,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
8478,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8479,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,4
8481,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
8482,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
8485,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2
8486,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,3
8488,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8489,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8491,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2
8492,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
8493,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,4
8494,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,3
8495,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,4
8496,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8497,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,3
8498,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
8499,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
8501,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8502,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,3
8503,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8504,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8506,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8507,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
8509,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,3
8511,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,3
8512,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,3
8514,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
8515,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3
8516,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8517,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
8520,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,3
8521,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
8522,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2
8524,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,3
8527,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
8528,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,3
8529,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,3
8531,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8533,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2
8534,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,5
8535,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
8536,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2
8541,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,3
8542,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,3
8544,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
8546,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8547,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,3
8548,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,4
8549,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
8550,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,3
8551,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8552,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,3
8553,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
8554,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
8556,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8558,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
8560,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,3
8561,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8563,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
8564,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
8565,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,4
8566,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
8567,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
8568,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
8571,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,3
8572,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,4
8573,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
8574,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,3
8575,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,4
8576,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,4
8579,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8581,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,3
8583,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8584,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
8585,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,3
8586,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8589,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2
8590,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
8591,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8592,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8593,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,4
8594,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
8595,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,4
8597,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,3
8599,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,4
8603,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2
8604,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2
8605,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,3
8606,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
8607,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
8608,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2
8609,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8610,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
8611,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
8613,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,4
8614,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8615,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3
8617,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2
8618,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
8619,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
8620,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,3
8621,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,4
8622,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8625,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,3
8627,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,3
8628,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8629,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2
8630,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,3
8631,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,3
8632,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
8633,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8635,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8637,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8638,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
8640,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,3
8641,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,3
8643,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8644,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
8645,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,4
8646,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
8647,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8649,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,3
8650,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,3
8651,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,3
8653,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,3
8655,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
8656,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,3
8657,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8658,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
8660,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
8661,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,3
8663,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
8664,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8666,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,3
8669,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2
8670,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
8671,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
8673,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,4
8675,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8676,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2
8683,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,4
8685,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8689,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
8691,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8693,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,4
8694,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,4
8696,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
8699,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,3
8700,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,4
8701,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
8703,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
8704,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,3
8705,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,3
8706,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,5
8707,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8708,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2
8709,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8710,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2
8711,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8712,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2
8713,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,3
8714,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
8715,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
8716,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2
8718,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,3
8720,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,3
8722,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8724,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,3
8725,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,3
8726,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,3
8728,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8729,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,4
8730,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,3
8731,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2
8733,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,5
8734,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
8736,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,3
8738,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
8739,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,3
8742,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2
8743,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8744,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,3
8745,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,3
8746,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,4
8747,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
8750,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,3
8751,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8753,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8754,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,3
8755,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,3
8756,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,4
8757,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,3
8758,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
8760,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8761,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2
8762,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2
