user_id,industry,location,moved_after_2019
24111,Information Technology,adana,1
13686,Others,istanbul,1
34836,Information Technology,diğer,1
10353,Information Technology,istanbul,0
5280,Information Technology,istanbul,1
20203,Information Technology,istanbul,0
23238,Education,kayseri,0
10364,Information Technology,istanbul,1
64703,Information Technology,istanbul,1
49742,Information Technology,istanbul,0
27581,Information Technology,istanbul,1
19747,Others,istanbul,0
13741,Information Technology,diğer,0
65357,Information Technology,istanbul,1
1641,Information Technology,istanbul,0
2943,Aerospace and Defense,istanbul,1
49539,Automotive and Manufacturing,istanbul,1
3485,Information Technology,istanbul,1
63812,Others,konya,0
66116,Others,diğer,0
3877,Information Technology,diğer,0
51501,Information Technology,istanbul,0
9076,Others,diğer,0
52229,Information Technology,diğer,1
10555,Information Technology,istanbul,0
50018,Construction and Engineering,istanbul,0
10223,Information Technology,istanbul,1
46958,Information Technology,ankara,0
39802,Information Technology,istanbul,1
9752,Marketing and Advertising,istanbul,0
11251,Information Technology,istanbul,0
14473,Information Technology,istanbul,0
59942,Information Technology,ankara,0
37147,Information Technology,istanbul,1
56832,Information Technology,ankara,0
5649,Information Technology,istanbul,0
32044,Information Technology,diğer,1
46041,Aerospace and Defense,ankara,1
55185,Education,istanbul,0
36402,Information Technology,diğer,0
63504,Logistics and Supply Chain,istanbul,0
3889,Information Technology,istanbul,1
50156,Information Technology,istanbul,0
26898,Information Technology,istanbul,1
57658,Automotive and Manufacturing,diğer,1
45903,Information Technology,istanbul,1
34095,Others,istanbul,1
33700,Information Technology,istanbul,0
32217,Information Technology,antalya,1
7150,Information Technology,diğer,0
21378,Information Technology,istanbul,0
14713,Information Technology,bursa,1
27490,Information Technology,istanbul,0
34534,Information Technology,istanbul,1
38110,Automotive and Manufacturing,diğer,1
22486,Information Technology,ankara,0
42465,Information Technology,diğer,0
674,Automotive and Manufacturing,istanbul,0
64475,Automotive and Manufacturing,istanbul,0
58066,Healthcare and Pharmaceuticals,istanbul,1
46646,Information Technology,diğer,0
21467,Information Technology,diğer,0
42017,Financial Services,istanbul,0
32612,Information Technology,diğer,0
3930,Information Technology,istanbul,0
63287,Financial Services,istanbul,0
41342,Retail and Wholesale,diğer,0
29032,Information Technology,diğer,0
36841,Information Technology,ankara,0
55041,Information Technology,konya,0
44040,Consumer Goods,diğer,1
33899,Information Technology,istanbul,0
32360,Information Technology,istanbul,0
16066,Automotive and Manufacturing,diğer,1
7483,Information Technology,istanbul,0
2336,Marketing and Advertising,istanbul,0
61142,Information Technology,ankara,0
8310,Research and Development,ankara,0
26706,Information Technology,istanbul,0
57355,Aerospace and Defense,diğer,1
8251,Others,ankara,0
57399,Information Technology,istanbul,1
56137,Automotive and Manufacturing,ankara,0
58279,Information Technology,diğer,0
2233,Information Technology,istanbul,0
17886,Education,istanbul,0
42386,Financial Services,istanbul,1
61767,Information Technology,ankara,1
2847,Financial Services,istanbul,0
10800,Financial Services,istanbul,1
54669,Aerospace and Defense,ankara,0
28443,Information Technology,istanbul,0
6461,Information Technology,istanbul,0
19697,Information Technology,istanbul,0
9583,Entertainment and Gaming,istanbul,1
29495,Information Technology,istanbul,0
11205,Information Technology,istanbul,0
38952,Information Technology,diğer,1
27849,Information Technology,istanbul,1
29546,Information Technology,istanbul,1
9037,Aerospace and Defense,ankara,0
46215,Information Technology,istanbul,0
52669,Information Technology,istanbul,1
53078,Information Technology,istanbul,0
35798,Information Technology,istanbul,1
57075,Information Technology,ankara,1
43996,Information Technology,diğer,1
16424,Information Technology,istanbul,0
11779,Education,istanbul,1
60934,Research and Development,diğer,0
40258,Information Technology,kocaeli,0
16809,Information Technology,kocaeli,0
16763,Information Technology,istanbul,1
11206,Information Technology,diğer,1
28412,Information Technology,diğer,1
26926,Information Technology,istanbul,1
18092,Education,istanbul,1
19217,Others,istanbul,0
61010,Information Technology,ankara,0
1252,Financial Services,istanbul,0
19123,Information Technology,kocaeli,0
28077,Aerospace and Defense,diğer,1
49897,Information Technology,diğer,0
20819,Logistics and Supply Chain,istanbul,0
26294,Information Technology,diğer,0
36779,Education,istanbul,1
2304,Information Technology,istanbul,0
3194,Automotive and Manufacturing,istanbul,1
56877,Information Technology,ankara,0
34802,Aerospace and Defense,istanbul,1
64348,Education,istanbul,0
23843,Financial Services,istanbul,0
3479,Information Technology,istanbul,1
36030,Machinery and Equipment,istanbul,1
30729,Education,istanbul,0
63589,Information Technology,diğer,1
43778,Information Technology,diğer,0
37371,Financial Services,istanbul,0
2302,Information Technology,diğer,1
12059,Automotive and Manufacturing,diğer,0
1330,Information Technology,istanbul,1
36630,Information Technology,istanbul,0
50927,Automotive and Manufacturing,samsun,0
32415,Information Technology,diğer,1
3378,Aerospace and Defense,diğer,0
42393,Information Technology,istanbul,0
8094,Financial Services,ankara,0
27101,Chemicals and Materials,kocaeli,0
63598,Financial Services,istanbul,1
5982,Financial Services,istanbul,0
50051,Financial Services,istanbul,1
36222,Information Technology,istanbul,0
6020,Information Technology,diğer,0
49095,Information Technology,ankara,0
2427,Information Technology,istanbul,0
15016,Information Technology,diğer,0
60215,Aerospace and Defense,ankara,1
7828,Information Technology,ankara,0
12972,Information Technology,ankara,0
58408,Information Technology,diğer,0
3446,Information Technology,istanbul,0
35336,Information Technology,istanbul,0
4338,Information Technology,diğer,0
16954,Information Technology,istanbul,1
40900,Information Technology,istanbul,0
47475,Information Technology,ankara,0
43792,Food and Beverage,diğer,0
33590,Information Technology,istanbul,1
6640,Others,istanbul,0
35489,Automotive and Manufacturing,diğer,1
14120,Information Technology,diğer,1
26442,Information Technology,istanbul,1
48871,Information Technology,istanbul,1
17611,Information Technology,istanbul,0
20483,Information Technology,diğer,1
48170,Information Technology,ankara,0
46490,Information Technology,antalya,0
66085,Information Technology,istanbul,0
40570,Information Technology,istanbul,1
16517,Information Technology,istanbul,1
26903,Information Technology,istanbul,1
46903,Information Technology,ankara,1
63599,Automotive and Manufacturing,diğer,1
59356,Information Technology,diğer,0
53977,Information Technology,istanbul,1
62719,Information Technology,diğer,0
47453,Information Technology,istanbul,0
27915,Information Technology,istanbul,0
60313,Information Technology,ankara,1
30390,Aerospace and Defense,ankara,1
11245,Information Technology,istanbul,0
64086,Information Technology,diğer,0
21824,Others,istanbul,1
56918,Information Technology,diğer,0
6570,Others,diğer,1
60789,Information Technology,ankara,0
29559,Information Technology,istanbul,0
44694,Information Technology,istanbul,0
13789,Information Technology,istanbul,1
41818,Information Technology,ankara,0
9726,Information Technology,diğer,0
1440,Information Technology,istanbul,1
56185,Others,diğer,0
33071,Others,diğer,0
3969,Automotive and Manufacturing,diğer,0
28739,Information Technology,diğer,1
2434,Information Technology,kocaeli,1
61324,Aerospace and Defense,ankara,1
51559,Information Technology,istanbul,1
55533,Automotive and Manufacturing,ankara,0
25057,Information Technology,istanbul,1
15439,Information Technology,istanbul,1
18420,Information Technology,istanbul,0
30246,Aerospace and Defense,istanbul,1
47848,Information Technology,ankara,1
32282,Aerospace and Defense,ankara,1
5144,Automotive and Manufacturing,istanbul,1
45263,Consumer Goods,manisa,0
35617,Information Technology,istanbul,0
4288,Aerospace and Defense,ankara,1
6251,Others,istanbul,1
23627,Information Technology,istanbul,0
3952,Information Technology,istanbul,0
32625,Information Technology,diğer,1
60435,Consumer Goods,diğer,1
38193,Financial Services,istanbul,1
44112,Information Technology,diğer,1
56127,Information Technology,ankara,1
55427,Information Technology,diğer,0
777,Information Technology,diğer,0
53372,Information Technology,diğer,0
65708,Information Technology,diğer,1
51372,Healthcare and Pharmaceuticals,istanbul,0
38309,Information Technology,istanbul,1
4977,Information Technology,istanbul,0
65175,Information Technology,istanbul,1
13756,Others,istanbul,1
41163,Food and Beverage,kocaeli,0
33849,Information Technology,istanbul,0
26185,Information Technology,diğer,0
4423,Information Technology,diğer,0
65790,Information Technology,istanbul,1
43660,Information Technology,istanbul,1
56190,Information Technology,konya,0
18327,Entertainment and Gaming,istanbul,0
34890,Information Technology,istanbul,0
7041,Information Technology,istanbul,0
51507,Information Technology,istanbul,0
39724,Information Technology,sakarya,0
37881,Information Technology,diğer,0
8170,Information Technology,ankara,1
7957,Information Technology,ankara,0
28770,Information Technology,istanbul,0
30160,Information Technology,istanbul,0
55490,Information Technology,ankara,0
43421,Information Technology,diğer,1
1836,Information Technology,istanbul,0
33152,Aerospace and Defense,istanbul,0
33302,Information Technology,diğer,0
6747,Entertainment and Gaming,diğer,1
61198,Information Technology,istanbul,0
40709,Automotive and Manufacturing,sakarya,0
16589,Information Technology,istanbul,1
25670,Information Technology,diğer,0
43513,Information Technology,istanbul,0
34461,Information Technology,istanbul,1
9157,Information Technology,diğer,1
36167,Others,diğer,0
24228,Information Technology,mersin,0
34858,Information Technology,istanbul,0
28969,Information Technology,istanbul,0
33111,Information Technology,istanbul,1
51468,Information Technology,istanbul,1
41743,Information Technology,istanbul,0
23683,Information Technology,istanbul,0
31873,Information Technology,antalya,0
37399,Energy,istanbul,1
55385,Information Technology,diğer,0
1457,Information Technology,istanbul,0
30333,Information Technology,diğer,0
34285,Information Technology,istanbul,1
4470,Information Technology,diğer,1
48672,Information Technology,ankara,1
32438,Information Technology,istanbul,1
66070,Information Technology,diğer,1
25247,Consumer Goods,diğer,0
24286,Financial Services,diğer,0
28367,Others,diğer,1
11030,Information Technology,istanbul,1
42250,Others,istanbul,0
59305,Automotive and Manufacturing,diğer,1
38581,Aerospace and Defense,istanbul,1
63954,Information Technology,ankara,1
12772,Information Technology,istanbul,1
23655,Information Technology,istanbul,1
47682,Others,diğer,0
58183,Healthcare and Pharmaceuticals,diğer,1
36919,Information Technology,istanbul,0
1896,Information Technology,istanbul,0
13694,Information Technology,istanbul,1
54692,Financial Services,diğer,0
4264,Automotive and Manufacturing,diğer,1
65755,Information Technology,istanbul,1
32603,Automotive and Manufacturing,istanbul,0
40003,Information Technology,diğer,0
29393,Aerospace and Defense,istanbul,1
26718,Aerospace and Defense,istanbul,0
57357,Food and Beverage,diğer,0
48984,Information Technology,manisa,0
62776,Aerospace and Defense,ankara,1
53799,Information Technology,istanbul,1
31118,Others,diğer,1
11548,Information Technology,ankara,1
65211,Information Technology,istanbul,0
64267,Information Technology,istanbul,1
26256,Retail and Wholesale,istanbul,1
17867,Information Technology,istanbul,0
21764,Automotive and Manufacturing,istanbul,0
34015,Information Technology,istanbul,0
47350,Information Technology,istanbul,1
27932,Information Technology,istanbul,1
44325,Food and Beverage,diğer,0
10018,Others,diğer,1
8572,Information Technology,istanbul,0
19756,Others,istanbul,0
8387,Education,ankara,0
26218,Information Technology,istanbul,0
4053,Information Technology,istanbul,1
12092,Automotive and Manufacturing,diğer,0
7541,Information Technology,diğer,1
19644,Information Technology,istanbul,0
13771,Information Technology,istanbul,0
17688,Information Technology,istanbul,1
38339,Consumer Goods,istanbul,0
59186,Consumer Goods,manisa,1
7726,Information Technology,diğer,0
45842,Information Technology,diğer,1
14729,Financial Services,istanbul,0
51416,Information Technology,istanbul,1
36472,Others,istanbul,0
34969,Others,istanbul,1
24630,Information Technology,bursa,0
54135,Others,diğer,0
16839,Financial Services,istanbul,0
65157,Information Technology,diğer,0
21011,Information Technology,diğer,1
52201,Energy,istanbul,1
64759,Information Technology,istanbul,1
43131,Information Technology,manisa,1
42859,Information Technology,istanbul,0
4608,Information Technology,diğer,0
60420,Others,ankara,0
29940,Information Technology,diğer,0
30422,Information Technology,ankara,0
7031,Information Technology,istanbul,1
37516,Information Technology,diğer,1
37575,Financial Services,istanbul,1
62718,Automotive and Manufacturing,diğer,0
43627,Non-Profit,diğer,0
12332,Information Technology,diğer,1
26580,Information Technology,istanbul,0
50542,Financial Services,istanbul,0
63965,Financial Services,istanbul,0
36980,Information Technology,diğer,0
47623,Aerospace and Defense,ankara,0
46581,Others,antalya,0
28378,Non-Profit,istanbul,0
16731,Information Technology,istanbul,1
22669,Information Technology,istanbul,1
9886,Information Technology,istanbul,1
26717,Information Technology,istanbul,0
4919,Aerospace and Defense,diğer,0
33143,Others,diğer,0
55816,Information Technology,konya,0
37440,Information Technology,istanbul,0
32266,Information Technology,istanbul,1
14392,Information Technology,istanbul,1
7417,Education,istanbul,1
36364,Others,diğer,1
53087,Automotive and Manufacturing,istanbul,0
27109,Information Technology,istanbul,0
14679,Information Technology,istanbul,1
65136,Information Technology,istanbul,0
60293,Aerospace and Defense,ankara,0
35103,Entertainment and Gaming,istanbul,1
36444,Information Technology,istanbul,0
8719,Information Technology,istanbul,0
34410,Marketing and Advertising,istanbul,1
988,Information Technology,istanbul,0
26055,Information Technology,istanbul,0
60678,Aerospace and Defense,ankara,0
24475,Financial Services,istanbul,1
10139,Information Technology,istanbul,1
33843,Information Technology,istanbul,0
13426,Information Technology,istanbul,1
54561,Aerospace and Defense,ankara,0
57955,Information Technology,diğer,1
57286,Information Technology,ankara,0
47202,Entertainment and Gaming,ankara,1
5528,Financial Services,diğer,0
48989,Information Technology,ankara,0
64433,Information Technology,istanbul,1
15710,Information Technology,diğer,0
59166,Information Technology,istanbul,0
41402,Retail and Wholesale,kocaeli,0
29167,Energy,diğer,0
21564,Information Technology,istanbul,0
12546,Consumer Goods,ankara,1
37136,Information Technology,diğer,1
20028,Information Technology,istanbul,0
51189,Information Technology,istanbul,1
10738,Aerospace and Defense,ankara,0
20097,Others,istanbul,0
17839,Others,istanbul,1
3356,Information Technology,istanbul,1
6247,Information Technology,diğer,0
19020,Information Technology,istanbul,1
35137,Information Technology,istanbul,0
40417,Information Technology,diğer,0
2347,Information Technology,istanbul,0
62909,Information Technology,istanbul,0
30828,Information Technology,istanbul,0
21359,Education,istanbul,1
41292,Information Technology,diğer,0
19113,Information Technology,istanbul,1
41751,Information Technology,istanbul,0
34158,Chemicals and Materials,istanbul,0
59542,Others,ankara,1
51893,Information Technology,istanbul,0
62519,Financial Services,istanbul,0
53646,Information Technology,istanbul,0
37184,Automotive and Manufacturing,diğer,0
38714,Consumer Goods,istanbul,0
24796,Information Technology,diğer,0
53750,Financial Services,istanbul,0
11645,Information Technology,istanbul,1
42148,Information Technology,istanbul,0
46191,Information Technology,istanbul,1
6464,Information Technology,diğer,0
20016,Others,diğer,1
46293,Information Technology,diğer,1
7133,Information Technology,eskisehir,1
42498,Information Technology,istanbul,0
2226,Information Technology,istanbul,0
58498,Information Technology,istanbul,1
21342,Healthcare and Pharmaceuticals,diğer,0
61236,Information Technology,ankara,1
24593,Information Technology,adana,0
63919,Others,diğer,0
36959,Information Technology,istanbul,0
7002,Information Technology,istanbul,0
55535,Information Technology,diğer,0
35984,Information Technology,istanbul,0
52323,Information Technology,istanbul,1
5331,Information Technology,istanbul,1
32306,Information Technology,istanbul,1
1396,Others,ankara,1
17167,Financial Services,istanbul,0
30209,Automotive and Manufacturing,diğer,0
32046,Information Technology,diğer,0
59480,Financial Services,diğer,1
45887,Information Technology,eskisehir,1
17666,Others,istanbul,1
32810,Information Technology,istanbul,0
65181,Information Technology,istanbul,0
23026,Information Technology,ankara,1
28333,Information Technology,diğer,0
13498,Consumer Goods,diğer,0
13035,Information Technology,istanbul,0
30149,Information Technology,istanbul,1
1040,Information Technology,ankara,1
3838,Others,diğer,0
41876,Information Technology,istanbul,0
35605,Information Technology,istanbul,0
20079,Automotive and Manufacturing,istanbul,0
57552,Consumer Goods,diğer,0
7329,Information Technology,istanbul,0
38276,Information Technology,diğer,0
55263,Information Technology,ankara,0
42912,Others,istanbul,1
21862,Information Technology,istanbul,0
57747,Aerospace and Defense,ankara,0
3117,Construction and Engineering,istanbul,1
35480,Automotive and Manufacturing,istanbul,0
35664,Information Technology,istanbul,1
51864,Information Technology,istanbul,1
17472,Research and Development,diğer,0
55780,Information Technology,istanbul,0
28904,Food and Beverage,istanbul,1
31583,Financial Services,istanbul,0
64846,Information Technology,istanbul,0
31205,Others,diğer,0
64742,Information Technology,istanbul,1
10489,Information Technology,istanbul,0
28245,Information Technology,istanbul,1
33095,Automotive and Manufacturing,istanbul,0
52314,Information Technology,istanbul,1
5564,Information Technology,istanbul,1
55372,Information Technology,istanbul,0
33323,Information Technology,ankara,1
63112,Information Technology,istanbul,0
63914,Others,ankara,1
36396,Information Technology,istanbul,1
8184,Information Technology,ankara,0
53046,Information Technology,istanbul,1
20309,Information Technology,istanbul,0
5382,Information Technology,diğer,0
43610,Energy,istanbul,1
50931,Information Technology,diğer,0
42949,Education,diğer,1
54273,Information Technology,diğer,1
54945,Information Technology,konya,0
3136,Entertainment and Gaming,istanbul,0
52215,Information Technology,istanbul,0
63985,Aerospace and Defense,istanbul,1
31500,Others,diğer,1
65043,Retail and Wholesale,istanbul,1
18871,Information Technology,istanbul,0
31906,Financial Services,istanbul,1
38689,Information Technology,diğer,0
31212,Information Technology,diğer,0
36011,Financial Services,diğer,0
27336,Others,istanbul,0
58131,Information Technology,istanbul,1
30619,Financial Services,istanbul,0
25920,Others,istanbul,0
21636,Information Technology,istanbul,0
15171,Information Technology,diğer,0
1527,Information Technology,istanbul,1
11339,Information Technology,diğer,0
4481,Others,diğer,0
13525,Information Technology,diğer,0
49375,Information Technology,diğer,1
27923,Information Technology,istanbul,1
46637,Information Technology,istanbul,0
20062,Information Technology,istanbul,0
3705,Information Technology,istanbul,0
56409,Information Technology,ankara,0
27954,Information Technology,ankara,1
42339,Logistics and Supply Chain,istanbul,0
614,Information Technology,diğer,1
49104,Information Technology,ankara,0
60906,Automotive and Manufacturing,ankara,0
5544,Information Technology,istanbul,0
39365,Information Technology,istanbul,1
46475,Information Technology,istanbul,0
26558,Information Technology,istanbul,0
65871,Aerospace and Defense,ankara,0
59048,Information Technology,diğer,1
59739,Information Technology,ankara,1
45412,Food and Beverage,diğer,0
21462,Information Technology,istanbul,0
46441,Information Technology,diğer,0
49264,Aerospace and Defense,diğer,1
31459,Automotive and Manufacturing,diğer,0
30941,Automotive and Manufacturing,istanbul,0
21115,Information Technology,istanbul,0
21920,Information Technology,istanbul,0
21249,Information Technology,istanbul,0
12417,Others,diğer,0
25577,Information Technology,istanbul,1
13831,Information Technology,diğer,0
60273,Aerospace and Defense,ankara,1
60380,Information Technology,ankara,0
10323,Information Technology,istanbul,1
4365,Others,diğer,0
58828,Information Technology,istanbul,0
11922,Information Technology,istanbul,0
25218,Automotive and Manufacturing,diğer,0
20279,Information Technology,diğer,0
29284,Aerospace and Defense,istanbul,0
29058,Information Technology,istanbul,0
38776,Information Technology,istanbul,0
39789,Information Technology,istanbul,0
16482,Information Technology,istanbul,0
63469,Information Technology,istanbul,0
34818,Information Technology,istanbul,0
18004,Others,istanbul,1
19698,Information Technology,istanbul,0
62189,Information Technology,istanbul,1
38247,Aerospace and Defense,istanbul,1
35834,Information Technology,istanbul,1
12798,Information Technology,diğer,1
37149,Information Technology,istanbul,1
43700,Information Technology,istanbul,0
24124,Information Technology,istanbul,1
40889,Information Technology,istanbul,0
34558,Information Technology,istanbul,1
50704,Information Technology,istanbul,0
14746,Information Technology,istanbul,0
27024,Information Technology,ankara,0
52522,Information Technology,diğer,0
60333,Others,ankara,0
56640,Information Technology,ankara,1
21927,Education,diğer,0
49414,Information Technology,ankara,1
18042,Automotive and Manufacturing,istanbul,0
26954,Information Technology,istanbul,0
372,Entertainment and Gaming,istanbul,1
1121,Information Technology,kayseri,0
42679,Information Technology,istanbul,0
1499,Information Technology,istanbul,0
25749,Entertainment and Gaming,istanbul,0
52034,Information Technology,istanbul,0
39737,Others,konya,1
53921,Information Technology,diğer,0
8573,Information Technology,istanbul,0
6830,Automotive and Manufacturing,istanbul,0
40497,Information Technology,diğer,1
460,Information Technology,diğer,0
6127,Information Technology,istanbul,0
34993,Automotive and Manufacturing,diğer,1
32041,Information Technology,istanbul,0
1360,Information Technology,ankara,1
57482,Information Technology,istanbul,1
41602,Information Technology,diğer,0
5680,Others,istanbul,1
5454,Information Technology,istanbul,0
48968,Education,ankara,1
59573,Information Technology,istanbul,0
54097,Automotive and Manufacturing,istanbul,0
22134,Information Technology,diğer,0
9238,Construction and Engineering,diğer,0
62847,Financial Services,istanbul,0
6047,Information Technology,istanbul,0
41669,Financial Services,sakarya,0
12261,Financial Services,istanbul,0
61703,Aerospace and Defense,ankara,0
12626,Information Technology,istanbul,1
4935,Information Technology,diğer,1
1150,Information Technology,istanbul,1
14273,Information Technology,istanbul,0
53361,Information Technology,diğer,1
33776,Information Technology,istanbul,0
355,Information Technology,istanbul,1
59786,Information Technology,ankara,0
1583,Information Technology,istanbul,1
50529,Information Technology,diğer,0
20908,Information Technology,istanbul,0
9994,Information Technology,istanbul,0
65503,Information Technology,istanbul,1
39734,Information Technology,istanbul,0
46828,Information Technology,diğer,0
12237,Information Technology,diğer,1
44,Information Technology,diğer,0
57886,Financial Services,diğer,0
65659,Financial Services,istanbul,0
55656,Entertainment and Gaming,diğer,1
49601,Others,diğer,0
1139,Information Technology,diğer,0
1307,Information Technology,diğer,1
43157,Information Technology,diğer,1
9031,Aerospace and Defense,ankara,0
52661,Information Technology,istanbul,1
22030,Aerospace and Defense,istanbul,0
598,Information Technology,istanbul,0
120,Information Technology,denizli,0
65956,Information Technology,istanbul,1
58127,Aerospace and Defense,istanbul,0
7627,Automotive and Manufacturing,diğer,1
1623,Information Technology,diğer,0
49961,Information Technology,istanbul,0
50555,Information Technology,diğer,1
49154,Information Technology,ankara,0
29999,Financial Services,istanbul,0
9789,Information Technology,istanbul,0
20341,Information Technology,istanbul,0
50531,Information Technology,diğer,0
34123,Information Technology,istanbul,1
23471,Information Technology,adana,0
25131,Information Technology,diğer,0
50640,Others,diğer,0
629,Information Technology,ankara,0
50063,Information Technology,istanbul,1
61924,Others,istanbul,1
15807,Information Technology,diğer,1
27064,Information Technology,istanbul,1
12105,Information Technology,istanbul,1
15675,Automotive and Manufacturing,diğer,0
51369,Information Technology,diğer,0
26657,Information Technology,istanbul,0
3385,Information Technology,diğer,1
43426,Information Technology,diğer,0
40169,Information Technology,istanbul,1
22536,Information Technology,ankara,0
59401,Automotive and Manufacturing,istanbul,0
48698,Aerospace and Defense,ankara,0
22280,Consumer Goods,istanbul,0
53127,Information Technology,diğer,0
34902,Information Technology,diğer,1
47287,Information Technology,diğer,1
40210,Information Technology,istanbul,0
58028,Others,diğer,1
35775,Information Technology,istanbul,1
34436,Information Technology,istanbul,0
37413,Aerospace and Defense,istanbul,1
33508,Information Technology,istanbul,0
18276,Marketing and Advertising,istanbul,1
43567,Entertainment and Gaming,diğer,0
45635,Consumer Goods,manisa,0
17879,Others,istanbul,1
20489,Information Technology,diğer,0
47369,Information Technology,ankara,0
52827,Information Technology,diğer,0
59123,Information Technology,istanbul,0
27917,Information Technology,diğer,1
20872,Others,istanbul,0
54314,Aerospace and Defense,ankara,1
57397,Information Technology,ankara,1
56590,Others,ankara,0
20494,Others,istanbul,0
38888,Information Technology,istanbul,0
33104,Information Technology,istanbul,1
53535,Information Technology,istanbul,0
30186,Information Technology,istanbul,0
6636,Information Technology,diğer,1
36278,Information Technology,istanbul,0
55989,Information Technology,istanbul,1
44434,Consumer Goods,diğer,0
38133,Consumer Goods,istanbul,1
36368,Machinery and Equipment,istanbul,0
62365,Information Technology,diğer,0
43663,Information Technology,diğer,0
43542,Information Technology,diğer,0
11512,Retail and Wholesale,istanbul,1
63198,Information Technology,istanbul,0
50575,Others,istanbul,0
48205,Information Technology,ankara,0
11825,Information Technology,diğer,1
7061,Financial Services,istanbul,1
55203,Information Technology,konya,1
66232,Financial Services,istanbul,0
2607,Information Technology,istanbul,1
49403,Information Technology,ankara,1
4653,Education,istanbul,1
45346,Others,diğer,0
27224,Information Technology,istanbul,1
44744,Information Technology,istanbul,0
5163,Information Technology,istanbul,0
34777,Financial Services,istanbul,1
46480,Information Technology,istanbul,0
11761,Information Technology,istanbul,0
9168,Information Technology,ankara,0
37534,Financial Services,diğer,0
29250,Information Technology,istanbul,1
26110,Information Technology,istanbul,0
51177,Information Technology,istanbul,0
5466,Others,diğer,0
21041,Automotive and Manufacturing,istanbul,1
6141,Information Technology,istanbul,1
28935,Healthcare and Pharmaceuticals,istanbul,0
50177,Education,istanbul,1
22073,Others,diğer,1
6128,Information Technology,diğer,0
16673,Information Technology,istanbul,1
23004,Information Technology,ankara,1
21058,Information Technology,istanbul,0
58081,Information Technology,diğer,0
38248,Information Technology,istanbul,0
45347,Automotive and Manufacturing,diğer,0
59380,Financial Services,diğer,0
34489,Others,diğer,1
59362,Non-Profit,diğer,1
52666,Information Technology,diğer,1
44580,Information Technology,istanbul,1
8514,Aerospace and Defense,diğer,0
59092,Aerospace and Defense,diğer,0
49143,Information Technology,ankara,0
59349,Energy,diğer,0
44873,Information Technology,istanbul,0
25374,Others,diğer,1
12106,Information Technology,diğer,0
39255,Information Technology,istanbul,1
18550,Information Technology,istanbul,0
3544,Automotive and Manufacturing,istanbul,0
21183,Information Technology,istanbul,0
61764,Information Technology,ankara,0
42061,Aerospace and Defense,ankara,1
54034,Information Technology,istanbul,0
59151,Information Technology,diğer,0
37338,Information Technology,istanbul,1
23672,Logistics and Supply Chain,istanbul,1
19196,Education,istanbul,0
26491,Information Technology,istanbul,0
64649,Information Technology,istanbul,1
63010,Information Technology,istanbul,1
36723,Non-Profit,istanbul,0
29034,Machinery and Equipment,istanbul,0
60717,Information Technology,istanbul,0
54806,Aerospace and Defense,ankara,0
63166,Others,istanbul,1
30011,Others,istanbul,0
47707,Others,diğer,0
65655,Others,istanbul,1
25455,Information Technology,diğer,1
30499,Entertainment and Gaming,istanbul,0
3357,Information Technology,diğer,1
63315,Information Technology,istanbul,1
3406,Information Technology,diğer,0
45777,Information Technology,bursa,0
51940,Aerospace and Defense,diğer,0
2162,Information Technology,istanbul,1
62057,Information Technology,istanbul,0
11782,Financial Services,istanbul,1
38155,Automotive and Manufacturing,diğer,0
30068,Information Technology,istanbul,0
2814,Information Technology,istanbul,1
20950,Information Technology,diğer,0
30016,Information Technology,diğer,1
47834,Information Technology,ankara,0
27414,Others,istanbul,0
49283,Information Technology,istanbul,0
35548,Information Technology,istanbul,1
2522,Information Technology,istanbul,0
57844,Information Technology,diğer,0
36500,Information Technology,istanbul,0
38749,Financial Services,istanbul,0
62665,Others,istanbul,0
47837,Others,diğer,0
48421,Others,istanbul,0
52607,Aerospace and Defense,istanbul,1
26292,Information Technology,istanbul,1
5764,Financial Services,istanbul,1
56171,Information Technology,diğer,0
42292,Energy,istanbul,0
16888,Aerospace and Defense,eskisehir,1
48425,Information Technology,ankara,0
22684,Information Technology,kayseri,0
23754,Information Technology,istanbul,0
18606,Information Technology,istanbul,0
23032,Information Technology,ankara,0
13311,Others,istanbul,0
50744,Information Technology,istanbul,1
57005,Information Technology,ankara,1
31386,Automotive and Manufacturing,diğer,0
23805,Food and Beverage,istanbul,1
4991,Information Technology,istanbul,0
7078,Information Technology,diğer,1
44158,Information Technology,ankara,0
27746,Others,istanbul,0
16971,Financial Services,diğer,0
12739,Others,diğer,0
25539,Entertainment and Gaming,istanbul,1
34312,Information Technology,diğer,0
56374,Information Technology,ankara,1
23993,Automotive and Manufacturing,adana,0
29467,Information Technology,diğer,0
46206,Information Technology,istanbul,0
8922,Aerospace and Defense,ankara,0
66119,Healthcare and Pharmaceuticals,istanbul,0
52377,Automotive and Manufacturing,istanbul,1
10747,Information Technology,diğer,0
46566,Logistics and Supply Chain,istanbul,1
22877,Information Technology,istanbul,1
30115,Others,istanbul,1
12156,Information Technology,istanbul,1
62137,Automotive and Manufacturing,diğer,1
16827,Information Technology,istanbul,0
60093,Information Technology,ankara,0
44854,Information Technology,diğer,0
52822,Information Technology,istanbul,1
17271,Automotive and Manufacturing,istanbul,0
55738,Information Technology,istanbul,0
18947,Information Technology,istanbul,0
13150,Food and Beverage,diğer,0
4220,Financial Services,istanbul,0
29231,Automotive and Manufacturing,istanbul,0
36318,Information Technology,istanbul,0
57211,Education,istanbul,1
